# time lat lng id
279374 -27.6164137 152.890884 591113328757321728
279693 -28.02747311 153.43077233 591114666593689600
279709 -28.02747311 153.43077233 591114731638935552
279809 -27.46137581 153.01510362 591115153187282944
280534 -27.6691951 153.0991516 591118194703605760
282453 -27.67726728 153.16870025 591126241530368000
282830 -27.87207533 153.34534112 591127825232498688
283431 -27.651188 153.074069 591130343853453313
284777 -27.4941744 153.00632513 591135988132368385
284817 -27.49381301 153.00580176 591136156642742272
285605 -28.07887069 153.38463279 591139463159361536
285753 -27.47875749 153.02156728 591140084570796032
285836 -27.56857151 153.08879748 591140430726598656
285980 -27.57927061 153.10540168 591141034052038656
286643 -27.44699775 153.03501588 591143817140535296
287288 -27.62757112 152.96747276 591146523553099776
287842 -27.56186246 153.08032904 591148844492140544
288030 -27.56201284 153.08037883 591149634346754049
288085 -27.41067445 153.05956823 591149865113006080
288088 -27.58064082 153.10344519 591149879080001537
288129 -27.58064082 153.10344519 591150047686832128
288221 -27.57464313 153.10539009 591150435722866689
289597 -28.0709004 153.4136502 591156207840178176
289630 -28.0709004 153.4136502 591156343823699969
289681 -28.0709004 153.4136502 591156559826194433
289758 -28.0709004 153.4136502 591156883253133313
289890 -28.0709004 153.4136502 591157435793940480
290016 -28.0709004 153.4136502 591157965421314048
290151 -28.0709004 153.4136502 591158528951209984
290196 -28.0709004 153.4136502 591158719636836352
290268 -28.0709004 153.4136502 591159019403804672
290615 -28.0709004 153.4136502 591160477566177281
290715 -26.65238175 153.0904619 591160895331524608
290950 -28.16864261 153.53921507 591161879789199360
291639 -27.41862525 152.9906077 591164773426946048
292261 -27.36444688 152.99109647 591167379758977025
292400 -27.5483995 152.9403067 591167961588629504
292497 -27.51119738 153.04048947 591168371565023232
292939 -27.89012409 153.31244099 591170224994430976
292959 -27.36447816 152.99142952 591170307622187008
292966 -27.50024 152.97285663 591170337087295488
293099 -27.36443666 152.99107496 591170895596523520
294600 -27.616438 152.8909089 591177191527854081
295708 -27.62399671 153.04411646 591181838565146624
296167 -26.79540552 153.10834511 591183765105410048
297597 -27.5494771 152.9159739 591189763278811136
301315 -27.4751004 153.03754485 591205354446295040
301844 -28.00313547 153.4304928 591207573866553345
302025 -28.17096052 153.54344277 591208332246982656
302766 -27.60421555 152.86368479 591211442373668865
304190 -28.17096055 153.54344277 591217413988884480
304273 -28.1674394 153.5449585 591217760681734145
305264 -28.1713107 153.5460863 591221918314811392
305754 -28.1713179099456 153.545369924263 591223974844989440
306139 -28.1745548 153.5208305 591225587001208832
307718 -27.47390681 153.11738718 591232210633621504
310312 -27.56588452 152.79937958 591243091492737024
310517 -27.44718526 153.03584706 591243951790641152
311357 -27.3462569 153.0317164 591247473609314305
312956 -27.97185643 153.36746131 591254181844942848
318159 -27.52588256 153.26876625 591276005572108288
318297 -27.52588256 153.26876625 591276585086496768
319202 -27.63464069 152.99177601 591280380168179712
319521 -27.63464198 152.99177584 591281717048188929
319592 -27.63468274 152.99191739 591282015984463872
325471 -28.1685995 153.539019 591306674171969538
329821 -28.1685995 153.539019 591324916651167744
331174 -27.49763425 152.97275621 591330592106553346
331974 -27.473529 153.02402850000001 591333947650351104
332542 -27.58281169 153.10486877 591336330929385472
332577 -27.58424801 153.10532366 591336475880337409
333837 -27.4129694 153.0766056 591341763614281730
333965 -27.4129694 153.0766056 591342298069217280
334029 -27.4129694 153.0766056 591342567020572672
335298 -27.25873337 153.1068174 591347892415148033
335318 -27.86147404 153.36984459 591347972912259072
336030 -27.6684324 152.9218496 591350961269932033
337669 -27.26130759 153.10614354 591357836078252032
337999 -28.080081 153.4103713 591359218696851456
338457 -27.70719423 153.15490237 591361139193307136
338584 -27.4681602 153.0120925 591361674143076352
338658 -27.861285 153.369265 591361983942791168
338796 -27.861349500000003 153.370043 591362563520102400
340294 -28.027298000000002 153.4314115 591368846906241024
340854 -27.44641667 153.03358316 591371195305447425
340861 -27.491874 152.9893793 591371222539075584
341981 -27.3508666 153.0658482 591375921401106432
342093 -27.3508721 153.0658346 591376392140394496
343046 -27.3508692 153.0658459 591380389425389568
345313 -27.55554248 153.03629658 591389895546904576
345370 -27.55554258 153.03593687 591390135305928704
345536 -26.48045524 153.09595768 591390832973860864
345559 -28.16733085 153.5326863 591390928570421248
345880 -28.1662916 153.54698382 591392275374088192
345891 -27.4717831 153.0181946 591392319632322560
345967 -27.4709148 153.0224517 591392638391058432
346594 -27.62757112 152.96747276 591395271281614848
346904 -27.57468839 153.10577104 591396570823667712
346952 -27.4709148 153.0224517 591396769604374528
347178 -27.5743465 153.10539000000003 591397719614296064
348078 -27.4709148 153.0224517 591401495800651780
348801 -27.47878532 153.02159293 591404526944460800
349349 -27.46888973 153.02111537 591406826308182016
350980 -27.4709148 153.0224517 591413663988232193
351169 -27.36963248 153.05570073 591414458410344448
351777 -28.00313052 153.43105134 591417007561539586
351874 -28.00314578 153.43103679 591417416829112320
352293 -28.00315919 153.43102145 591419172044713984
352769 -27.369659 153.05638199999999 591421170471211008
352927 -27.44044963 153.04373406 591421831422156801
353178 -27.44299292 153.16966639 591422885882826752
353680 -27.369659 153.05638199999999 591424990244900864
354119 -27.4433805 153.1692405 591426833645588481
354489 -27.4391098 153.0409388 591428382614687745
355255 -27.82121218 153.28807136 591431597422940162
355301 -27.2348369 153.0221634 591431787563220992
355685 -26.91691071 152.99615398 591433398792617984
355767 -27.4709148 153.0224517 591433745728610305
355796 -27.369659 153.05638199999999 591433866952466433
356019 -27.4709148 153.0224517 591434800180764672
356036 -28.17107645 153.54511835 591434873170067456
356167 -27.4709148 153.0224517 591435421898309632
356293 -27.4750659 153.0386738 591435949654966272
356314 -27.4709148 153.0224517 591436039660511232
356473 -27.4709148 153.0224517 591436706873671680
356612 -27.4709148 153.0224517 591437288048984064
356636 -28.19997698 153.5436939 591437388179591168
356680 -27.4709148 153.0224517 591437574914187264
357083 -27.4709148 153.0224517 591439265256472577
357166 -27.4709148 153.0224517 591439613392080896
357196 -27.4709148 153.0224517 591439735509291008
357363 -27.4709148 153.0224517 591440439665823744
357502 -27.4709148 153.0224517 591441020253966337
357595 -27.97188078 153.36748478 591441412941422593
357912 -27.47887173 153.02162082 591442742443663361
358602 -28.1713179099456 153.545369924263 591445635607330816
358702 -27.250005 153.1104281 591446054094053376
359357 -27.6773823 153.1851005 591448799710547968
359696 -27.47571323 153.02675945 591450222011686912
360774 -27.44044579 153.04370429 591454743064514561
361119 -27.475932000000004 153.0261295 591456190153949185
361183 -27.475932000000004 153.0261295 591456460632031232
361397 -27.56276833 153.25674931 591457355855855616
361470 -27.4709148 153.0224517 591457664917327873
361513 -27.4709148 153.0224517 591457846098722818
361600 -27.369659 153.05638199999999 591458210831204353
361807 -26.70442625 153.100727625 591459076195790848
362117 -27.47956415 153.02228904 591460378262970369
362196 -27.47566211 153.0268113 591460708006531072
362646 -27.475932000000004 153.0261295 591462598282850305
362842 -27.64706179 153.04639025 591463419158507520
363017 -27.54467122 153.11777213 591464152645808128
364149 -27.4709148 153.0224517 591468901617180673
364718 -27.470944999999997 153.0215255 591471288171900928
364797 -27.5659 152.9524 591471619760988160
364941 -27.97177998 153.36744078 591472222859956225
365879 -27.4709148 153.0224517 591476157012320257
366732 -27.49499534 153.01380605 591479732924874752
366810 -28.0708555 153.413817 591480059849912321
366815 -28.0708555 153.413817 591480083614859264
366825 -28.0708555 153.413817 591480124928720898
366976 -28.02654622 153.43387195 591480756943237120
368561 -27.475932000000004 153.0261295 591487406475382784
368870 -27.4709148 153.0224517 591488701382832128
368904 -27.97182864 153.36780371 591488845457166336
369672 -27.344212 153.028221 591492063675293696
369677 -27.4709148 153.0224517 591492084906921984
369949 -27.4709148 153.0224517 591493228714536961
370590 -27.43211441 153.09466983 591495916164517888
370682 -27.49763425 152.97275621 591496302535450625
370897 -27.39632361 153.10715226 591497204763725825
371020 -28.02754991 153.43084988 591497721376182272
371031 -26.72186287 153.06237646 591497763952545793
371844 -27.39625798 153.10711839 591501176174063616
372701 -28.1714416 153.5459786 591504769543319552
372738 -27.87159976 153.29962784 591504924241833984
373580 -27.68633367 153.18641854 591508455061520385
373594 -27.686704875 153.18644968750002 591508516319334400
374277 -28.02974608 153.43190193 591511381649723392
375233 -27.9942355 153.3501511 591515391056158720
375878 -27.60613886 153.119848 591518096818593792
375962 -27.994272000000002 153.3495355 591518449295347712
376105 -27.54910598 153.10684204 591519048002834432
377407 -28.13529625 153.48896161 591524509422788609
378495 -28.1350965 153.4891753 591529072087453698
378505 -28.029681 153.43476153 591529113057386496
379132 -27.66525705 153.14405632 591531741984137216
379892 -27.6990389 152.910491 591534932704395264
380592 -28.13529625 153.48896161 591537866339028992
381041 -27.52589058 153.26890871 591539752534462464
381824 -27.50425366 153.09341348 591543035604897792
382355 -27.49763425 152.97275621 591545262339977216
382427 -27.350868 153.0658586 591545563339821057
382665 -27.3508688 153.0658495 591546561097633792
382762 -27.44008695 153.06989067 591546970855972864
382784 -27.60818418 152.90306051 591547059645325312
382786 -27.31404312 153.05956592 591547071158689792
382796 -26.652648 153.0902122 591547112459874304
382850 -27.4397685 153.0704185 591547336129523712
382978 -27.3508706 153.0658475 591547876947333120
383273 -27.44001709 153.07002305 591549114006900736
383291 -27.60818418 152.90306051 591549187843612673
383327 -27.3508713 153.0658437 591549339912155137
383397 -27.3508725 153.0658439 591549631185555457
383557 -27.3508726 153.0658369 591550303914237953
383683 -27.3508671 153.0658509 591550831016574976
383691 -27.49512437 153.01381432 591550865531482112
383740 -27.3508623 153.0658611 591551071656419328
384003 -27.3508678 153.0658549 591552174187941891
384174 -27.350866 153.0658534 591552892265312256
384370 -27.3508663 153.06585 591553715280023554
384561 -27.3508598 153.0658731 591554513678401536
384851 -27.3508684 153.0658523 591555732580904960
385294 -27.47172955 153.03630352 591557590770814976
385391 -27.3508703 153.065842 591557994262867969
385584 -27.3508665 153.0658556 591558803667034113
385618 -27.47110062 153.03592444 591558947422609408
385804 -27.3508663 153.06585 591559729958166529
385848 -27.313956500000003 153.05870099999999 591559912079040512
385858 -27.699099 152.9104934 591559954735108098
386840 -27.6990942 152.9104815 591564074783154176
387034 -27.313956500000003 153.05870099999999 591564886833963008
387087 -27.313956500000003 153.05870099999999 591565109295587329
387507 -28.16785283 153.53579026 591566869905170432
387758 -27.313956500000003 153.05870099999999 591567923753263104
388125 -27.313956500000003 153.05870099999999 591569464212094976
389499 -27.3508789 153.0658233 591575224551809024
389568 -27.78290316 153.26423788 591575513430249472
389602 -27.21205568 153.01360536 591575658108588033
389629 -27.21213976 153.01355158 591575771858145283
389656 -27.3508759 153.0658292 591575883334320128
389671 -27.78290313 153.26423782 591575948979347459
389698 -26.70440849 153.10158546 591576062263369729
389737 -26.70442625 153.100727625 591576225040195585
389828 -27.3508854 153.0658106 591576605002104832
389974 -28.1210705 153.4678696 591577216955219969
390809 -26.70442625 153.100727625 591580721317355521
391041 -27.3508827 153.0658138 591581691946237953
391369 -27.67727003 153.16868795 591583067430461440
392705 -26.70442625 153.100727625 591588671285002240
392713 -27.24407011 153.09833039 591588705904693249
392906 -27.46354454 153.01162047 591589516999204865
392972 -28.21431724 153.54686714 591589791856074753
393148 -27.24381923 153.09823297 591590531207036928
393292 -27.463170499999997 153.01129500000002 591591136147480577
393540 -28.1009431 153.398143 591592175051214849
394526 -27.463170499999997 153.01129500000002 591596311251681280
396116 -27.46896839 153.02096023 591602981654540288
396730 -27.46900969 153.02084206 591605553849192448
397049 -27.44508788 153.03297459 591606891697999872
397414 -27.463170499999997 153.01129500000002 591608425039011841
397417 -28.16861018 153.54064013 591608437554814976
398469 -27.575277 153.087556 591612847571881985
398919 -27.779242500000002 153.2765585 591614737831571458
400043 -27.575277 153.087556 591619449226014720
400048 -28.03427676 153.43167218 591619473620078593
400101 -28.03430993 153.4315141 591619694815154177
400674 -27.575277 153.087556 591622098625269760
401299 -28.0344212 153.4316429 591624719738142721
401418 -28.03427104 153.43164997 591625215966216192
406355 -27.6987285 152.9107775 591645924964716544
406610 -27.369659 153.05638199999999 591646994847895553
407615 -26.70442625 153.100727625 591651210572079104
407829 -27.52621629 153.27983494 591652105854853120
408202 -27.52621629 153.27983494 591653672108560385
408906 -27.462 153.075 591656626496606208
412816 -27.3508844 153.0658149 591673023658229760
413109 -27.2618223 153.1055139 591674252136292352
413547 -27.52462464 153.27849185 591676089249837056
413567 -27.52621629 153.27983494 591676175921127425
413711 -27.52621629 153.27983494 591676779452080128
415009 -27.54335765 153.06555703 591682222865788928
415227 -28.167135 153.546175 591683138629177344
415258 -28.167369949146952 153.54557170793 591683267553701888
415258 -28.167369949146952 153.54557170793 591683267616636928
415344 -28.167369949146952 153.54557170793 591683628158947328
415344 -28.167369949146952 153.54557170793 591683629736009728
415507 -28.167369949146952 153.54557170793 591684312006701056
415876 -26.70442625 153.100727625 591685857834237952
416797 -28.169597 153.54319 591689721459253248
416820 -27.5489604 153.2731762 591689817961811968
416829 -28.16990535704645 153.54348948747452 591689857740574721
417121 -28.16990535704645 153.54348948747452 591691079734272001
417189 -28.16990535704645 153.54348948747452 591691367224614913
417955 -27.70729309 153.15487135 591694578874384384
417999 -28.00483724 153.40329863 591694764564553728
418242 -27.22498276 153.11502202 591695782144802817
418344 -27.52621629 153.27983494 591696209263390721
418690 -28.005059000000003 153.40351299999998 591697661239013376
419218 -27.52558816 153.27868574 591699875852591106
419711 -27.52558816 153.27868574 591701942604279808
419841 -27.4691097 153.0209019 591702488555782144
419872 -27.4691097 153.0209019 591702619745222657
420596 -27.52535692 153.27962062 591705655867748352
420624 -27.66831143 153.03211346 591705775816482816
420759 -27.5489645 153.2732035 591706341619552256
421184 -27.3464341 153.03177 591708123900956672
421554 -27.4691097 153.0209019 591709676368056320
421641 -27.60685755 152.91290784 591710040135966720
421871 -26.801 153.141 591711004318400513
421971 -26.801 153.141 591711422570180608
422020 -28.005059000000003 153.40351299999998 591711630238486528
422058 -26.8006775 153.141673 591711787302551552
422671 -27.85019096 153.30057791 591714357844647936
423697 -27.46898412 153.0209581 591718663536779267
424007 -28.0725746 153.4155506 591719963980730368
424361 -27.77925296 153.27623528 591721449049567232
425932 -26.65577968 153.09554898 591728038204702721
425941 -27.4691097 153.0209019 591728075408150528
426320 -28.17005851 153.54402996 591729664973897729
426374 -28.16990535704645 153.54348948747452 591729889981571072
426561 -28.16990535704645 153.54348948747452 591730676317065217
426848 -28.16990535704645 153.54348948747452 591731880837287936
427960 -26.70442625 153.100727625 591736541757763584
427986 -27.548939 153.273182 591736653498089472
428496 -27.46839318 153.01978659 591738791368372224
428571 -27.622415 152.96928338 591739107140763649
428816 -27.47937639 153.0219299 591740131540869120
429277 -28.08494846 153.38399119 591742068826988546
429307 -27.46156083 153.0919865 591742194563686400
429598 -27.24672458 153.01705939 591743412673630208
429692 -27.67722462 153.16865419 591743808808718337
430412 -27.97197541 153.36754547 591746829164785665
430434 -27.97194532 153.36754086 591746918834798592
430444 -27.97194532 153.36754086 591746962661240833
430457 -27.49763425 152.97275621 591747016046280704
430531 -27.350876 153.065832 591747327125098496
430535 -28.16990535704645 153.54348948747452 591747343432593408
430883 -27.5489527 153.2732037 591748805285924865
431375 -27.45914318 153.01391617 591750865171582976
432090 -27.4672187 153.01811115 591753864258269184
432174 -27.46715237 153.01781463 591754217469054976
432262 -27.46918104 153.02153858 591754586240651264
432294 -27.97105016 153.41366643 591754719854350337
432623 -27.21215684 153.01348549 591756103152574464
433056 -27.6089352 152.7616856 591757916564115457
433222 -27.6089548 152.761733 591758611832901632
433255 -27.6088948 152.7618345 591758751251566592
433256 -28.03292 153.352822 591758757610283008
433919 -26.60699286 153.08635309 591761536974225408
433925 -27.6090617 152.7618736 591761562228031489
433990 -27.998551499999998 153.4235495 591761833972920321
434481 -27.8605604 153.308805 591763893766082562
434663 -26.60699286 153.08635309 591764655875497984
434834 -27.62740128 152.96665815 591765373210492928
434882 -27.609012 152.7623739 591765574209773568
434896 -26.80277741 153.14277459 591765635996069888
435236 -28.029439500000002 153.4312955 591767059039723520
435374 -27.6276505 152.9673125 591767640013557760
435553 -28.16990535704645 153.54348948747452 591768390844321792
435749 -27.4591436 153.01391683 591769210675593216
435836 -27.458977250000004 153.01462825000002 591769578260205568
435933 -27.4612965 153.09221250000002 591769983690018816
436133 -27.6452408 152.92678277 591770822664028160
436592 -27.3301465 153.0106157 591772746398371840
436826 -27.47174175 153.02365406 591773729706921985
