# time lat lng id
164457 -33.8092894 151.0282081 590631330079232000
164491 -33.8092892 151.0282081 590631472668737536
164533 -33.88980843 151.22005778 590631648624037888
164587 -33.8092876 151.0282127 590631877700145154
164670 -33.8092894 151.028208 590632226888491012
164880 -34.06623712 151.01530285 590633104391438338
165158 -33.80929 151.028208 590634271313911808
165198 -33.93250512 151.18542836 590634438721196035
165200 -33.82590811 151.1989312 590634449144045570
165202 -33.8899473852035 151.22021791040441 590634455687159809
165242 -33.809289 151.0282082 590634625006985216
165323 -33.85542294 151.20858346 590634961788653568
165358 -33.8899473852035 151.22021791040441 590635109767852032
165376 -33.750444949546775 150.687910812471 590635186741731328
165413 -33.8860252 151.2287239 590635339238236162
165492 -33.8860752 151.2287485 590635670777024512
165507 -33.8899473852035 151.22021791040441 590635736942125056
165720 -33.89152433032078 151.27376924512652 590636628235919361
165834 -33.86815005 151.18186451 590637108395638785
165859 -33.76113265 150.99221699 590637210040406016
165893 -33.85222222 151.21055556 590637355209519106
165934 -33.8899473852035 151.22021791040441 590637528442605569
165977 -33.86989806574524 151.18813490692318 590637707161968640
166007 -33.86989806574524 151.18813490692318 590637831489527808
166055 -33.74918055 150.88354407 590638035072643072
166084 -33.86989806574524 151.18813490692318 590638156858454016
166135 -33.82182538 151.19510589 590638368108711936
166393 -33.8899473852035 151.22021791040441 590639453074497536
166414 -33.86989806574524 151.18813490692318 590639540420927491
166428 -33.94501133 151.18475599 590639598214217728
166580 -33.86989806574524 151.18813490692318 590640235870031872
166584 -33.426802825754805 151.34062714889052 590640253049896962
166698 -33.75218776 150.61137076 590640732374966272
166756 -33.94206378172807 150.83860724826374 590640972876410880
166761 -33.82361331 151.24255976 590640995269799940
166782 -33.9337726 151.14745776 590641082934898689
166882 -33.74374951 150.83895409 590641501715173377
166985 -33.90662989 151.10315015 590641936404500480
167004 -33.885882063051326 151.22861758704852 590642014481469441
167008 -33.83610623649891 151.2103307240627 590642031808159745
167130 -33.937511 151.1972799 590642544054312960
167163 -33.94050750037705 151.237045816658 590642681484828672
167233 -33.80929 151.028208 590642975316774913
167325 -33.76484272 150.84633144 590643360353939458
167332 -33.74370482 150.83875221 590643389131005952
167354 -33.67424122 151.31116223 590643481846091779
167380 -33.94153391 151.23890206 590643590520528896
167398 -33.94050750037705 151.237045816658 590643667494424576
167478 -33.807805 151.08792 590644001239359491
167490 -33.80637253 150.85263873 590644051977883649
167545 -33.7363749 150.9454116 590644282916241410
167557 -33.807805 151.08792 590644335013732353
167570 -33.91934568 151.22591583 590644390470799360
167580 -33.73637 150.9454262 590644431604285440
167595 -33.807805 151.08792 590644493428379648
167625 -33.91934568 151.22591583 590644618762530816
167686 -33.8209554 151.0160546 590644875093217280
167708 -33.8899473852035 151.22021791040441 590644967707713539
167725 -33.82509278 151.12693147 590645039111475200
167778 -33.82514445 151.12723845 590645260306489344
167800 -33.86989806574524 151.18813490692318 590645351276752897
167839 -33.93244005 151.19643564 590645515991285762
167867 -33.8899473852035 151.22021791040441 590645633209540608
167974 -33.876831930452596 151.211106273251 590646080972394497
168005 -33.76349072 150.9948031 590646212753285120
168196 -33.94644398 150.87759978 590647013512994816
168394 -33.79202685819893 151.0037643650464 590647844538822658
168625 -33.79954666 151.14212441 590648815293747201
168714 -33.8718972 151.198629 590649184711217152
168766 -33.86269019 151.21294013 590649403368742913
168775 -33.8721992896727 151.1984150885935 590649441369063424
168922 -33.8899473852035 151.22021791040441 590650058728722433
169211 -33.87513645 151.20284836 590651270479884288
169418 -33.82131914 151.1910833 590652140424658945
169488 -34.06658893 151.01507449 590652433405255682
169612 -33.89209455 151.27365299 590652953251446784
169748 -33.81215936 151.00748385 590653522720530433
169780 -33.82132409 151.19112973 590653655742869505
169827 -33.79810378 150.85416116 590653853105840128
169851 -34.07375752 150.80058722 590653956868669440
169880 -33.7544824 150.6112925 590654079094956033
169948 -33.87541753 151.22171209 590654360524296192
169969 -33.82488187 151.19123175 590654449082834944
169983 -33.8092882 151.0282078 590654509203984384
169986 -33.7544824 150.6112922 590654521044561921
170003 -33.7544824 150.6112923 590654592943267846
170202 -33.82133207 151.19115306 590655427890798594
170214 -33.42690345 151.32896184 590655477228445697
170327 -33.8092894 151.028208 590655952728289280
170371 -33.89390108 151.224282 590656136375885824
170379 -33.8092882 151.0282078 590656171389882368
170439 -33.8824636 151.20433398 590656421848555520
170444 -33.7544831 150.6112927 590656441981267969
170454 -33.88252336 151.20441138 590656484695998465
170460 -33.88252336 151.20441138 590656510021218304
170611 -33.80929 151.028208 590657144531353600
170613 -33.8615048763333 151.20564207768152 590657150944468994
170634 -33.89383054 151.22422799 590657237946884098
170636 -33.86989806574524 151.18813490692318 590657248155795458
170847 -33.8937911 151.22414919 590658134009602049
170928 -33.87479862 151.20258655 590658472963919873
170982 -33.87723366 151.21197313 590658698571296770
171036 -33.88251568974348 151.20485856758177 590658925990645760
171040 -33.88166861 151.19549248 590658944508551169
171074 -33.87722787 151.21195112 590659085130997761
171110 -33.88985239 151.23371559 590659235907788802
171181 -33.7942206 150.9925794 590659534819065857
171240 -33.89396325 151.22460941 590659781536387073
171257 -33.88626041 151.22894612 590659853514887168
171282 -33.7932107 150.9947448 590659955679752194
171555 -33.7778867 151.0519449 590661101798486016
171741 -33.88549732 151.19376061 590661882094170113
171764 -33.82508848 151.12688966 590661979544690688
171937 -33.87711373 151.21197701 590662705947738113
171960 -33.86112211 151.20654446 590662802378981377
171961 -33.87718955 151.21197093 590662805541486592
172005 -33.8615048763333 151.20564207768152 590662988643885056
172024 -34.05632669 151.15354035 590663067983339521
172062 -33.88460672 151.19477354 590663230680358912
172131 -33.86589488503843 151.2033657296944 590663517927276545
172147 -33.88412917 151.19616071 590663586223149057
172148 -33.96670234 151.1361759 590663588056018944
172199 -34.05630263 151.15357095 590663802745651200
172213 -33.88448554895305 151.1948071270665 590663863013609472
172253 -34.05652988189275 151.1534922921245 590664031079419904
172334 -33.82519858 151.12712913 590664370083987456
172339 -33.88422185 151.19836994 590664392175386624
172352 -33.83891589 150.99997888 590664443534643200
172408 -33.96670234 151.1361759 590664682157043712
172461 -33.88428175 151.19841098 590664903423352832
172572 -33.88987491 151.23210033 590665370106781697
172652 -33.86577671 151.21222565 590665703490985984
172667 -33.82490106 151.19126058 590665766418173952
172679 -33.8250172 151.1978958 590665817878040577
172900 -33.88783315 151.2314004 590666743376384000
173009 -34.05652988189275 151.1534922921245 590667201427939328
173072 -33.88241915 151.21666148 590667466843545600
173075 -33.7743745 150.9355169 590667477799084032
173173 -33.872553599949995 151.1982630865 590667888412991488
173182 -33.84547938 151.21159858 590667926484684801
173205 -34.05652988189275 151.1534922921245 590668023637344256
173234 -33.87317914 151.21082844 590668143619665922
173296 -33.92725 151.18768 590668405298061313
173316 -33.88500178 151.18700442 590668487703580672
173404 -33.87773863 151.2168241 590668857817362432
173441 -33.92181388 151.03007422 590669011379212288
173480 -33.78149426 151.17108551 590669177502982144
173494 -33.8242259 151.1990177 590669234872672258
173538 -33.8382479 151.2066254 590669420625793025
173576 -33.87258274 151.20306237 590669577996087297
173633 -33.838882780833046 150.999823942955 590669817729916929
173735 -33.7703008 151.2657515 590670247016927232
173744 -33.86672084 151.20372562 590670285084434433
173758 -33.7700189266 151.266214922875 590670343754358786
173840 -33.7700189266 151.266214922875 590670685506252800
173927 -33.7363577 150.9454356 590671049953583107
173953 -33.884245262751826 151.198855484439 590671159823302656
173971 -33.7703008 151.2657515 590671238051340288
174054 -33.86589488503843 151.2033657296944 590671586321108992
174076 -33.7700189266 151.266214922875 590671678474182658
174092 -33.93397363 151.19172619 590671743079030784
174190 -33.7703008 151.2657515 590672152984166400
174232 -33.72728986 150.99253532 590672332873687040
174314 -33.7703008 151.2657515 590672675019829248
174317 -33.79202685819893 151.0037643650464 590672687669841921
174406 -33.72064287 151.29608602 590673060732231681
174422 -33.72064287 151.29608602 590673129606873088
174498 -33.720841240459904 151.296582114286 590673447862276097
174514 -33.85222222 151.21055556 590673514757238784
174518 -33.824283 151.19899848 590673531173756929
174534 -33.720841240459904 151.296582114286 590673596286164992
174539 -33.720841240459904 151.296582114286 590673618784407553
174551 -33.72061877 151.29616448 590673670802137088
174720 -33.83173108 151.22959273 590674377114529792
174910 -33.87652915 151.2096927 590675176381100032
174978 -33.863275800180446 151.2131777996785 590675458330595328
175036 -33.8763826759545 151.2297891254235 590675703747706880
175050 -34.06575 150.82483 590675762488987648
175069 -33.8763826759545 151.2297891254235 590675839911624704
175085 -33.83173325 151.22958922 590675908186529795
175098 -33.84134356 151.20963148 590675964817973248
175379 -33.86895918 151.21790821 590677142633111552
175572 -33.83377209 151.14493797 590677952821645312
175584 -33.884245262751826 151.198855484439 590678001077112832
175601 -33.82132753 151.191122 590678074372521986
175652 -33.86897456 151.21792026 590678285853581312
175781 -33.860284 151.20525 590678829183672321
175896 -33.9066145 151.18597684 590679311855837185
176090 -33.88997971 151.27535524 590680122195345409
176307 -33.83377209 151.14493797 590681032078336004
176382 -33.82492407 151.19118125 590681347720613888
176470 -33.83173921 151.22958726 590681718270644225
176701 -33.88601184 151.23672345 590682685535846400
176848 -33.82494809 151.19115304 590683302668984320
176862 -33.83169757 151.02022944 590683361674399745
176902 -33.8314022590233 151.01994775936 590683530956513281
177006 -33.86589488503843 151.2033657296944 590683965301862400
177131 -33.86589488503843 151.2033657296944 590684489782841346
177144 -33.86589488503843 151.2033657296944 590684544782704640
177176 -33.86589488503843 151.2033657296944 590684680330043392
177273 -33.88005138 151.20490673 590685085361426433
177316 -33.88605962 151.18005245 590685265791995904
177323 -33.8246272696528 151.190951885193 590685295944826882
177386 -33.8122584 151.11400799 590685560030810114
177445 -33.86589488503843 151.2033657296944 590685809231159296
177621 -33.8721992896727 151.1984150885935 590686546342371328
177708 -33.87317914 151.21082844 590686909967572994
177843 -33.87265608 151.20287751 590687475330379776
177882 -33.8709824 150.9546523 590687638841118720
177903 -33.86919669931562 151.2180676842685 590687729119318018
177907 -33.88427466 151.19489128 590687745145774083
177981 -33.86455849 151.20402941 590688054425362432
178188 -33.82481794 151.19111346 590688924290445312
178203 -33.83041168 151.22540693 590688987364331520
178226 -33.82477728 151.19109102 590689083149721600
178231 -33.88444838 151.19469187 590689103244582912
178232 -33.8246272696528 151.190951885193 590689109313724417
178233 -33.94230681 151.05094355 590689114338492416
178293 -33.86589488503843 151.2033657296944 590689365912903683
178343 -33.88373715 151.20210402 590689572150972417
178515 -33.8890832 151.1984033 590690297018978304
178555 -33.85550915 151.10319416 590690461712576512
178856 -33.91903275171087 151.22632414385575 590691724906864640
178864 -33.8549339 151.0736574 590691759459532803
178942 -33.82385404 151.19827967 590692085201838080
179089 -33.86919669931562 151.2180676842685 590692700602703874
179242 -33.82132604 151.19112357 590693345275604993
179406 -33.82976987 151.01499894 590694030226370560
179514 -33.86589488503843 151.2033657296944 590694485291638785
179628 -33.77161592 150.81221696 590694962011967488
179645 -33.88192214 151.20482776 590695035185799171
179721 -33.88203654 151.20446471 590695355286736898
179928 -33.86589488503843 151.2033657296944 590696221800583169
179960 -33.87852995 151.21381577 590696357188526080
179971 -34.01261893 151.00966758 590696403531386880
179982 -33.8232897 151.1937219 590696449899364353
180073 -33.86511658 151.20444152 590696831132291073
180098 -33.86506593383625 151.203732046314 590696935394250756
180133 -33.86506593383625 151.203732046314 590697080483643392
180156 -33.87529078 151.20285733 590697178244448257
180291 -33.8235901887341 151.193533576361 590697744655847425
180294 -33.88205677 151.20487347 590697758249615360
180356 -33.92281939 151.22722066 590698014785855488
180458 -33.8147785 150.9670179 590698445687652352
180563 -33.82425503 151.19899664 590698885967912960
180569 -33.87945513 151.20643183 590698908873056257
180795 -34.06740586 151.01429334 590699856768937985
180881 -33.87460624 151.2186063 590700217034473472
180916 -33.7488248 151.29009916 590700366217551872
180987 -33.74879858 151.29020887 590700665011380229
181296 -33.88404286 151.20152475 590701960430559233
181322 -33.749120084538944 151.2899375306525 590702066764554240
181399 -33.8866792 151.218772 590702390342512640
181402 -33.86909585 151.22212701 590702403000918016
181419 -33.94221673 151.07821057 590702476946440192
181427 -33.88405691 151.20146782 590702510723174400
181428 -33.88417232 151.19955645 590702514535796736
181583 -33.749120084538944 151.2899375306525 590703163881160705
181592 -33.88630112 151.21919769 590703199700525058
181635 -33.8852734 151.19449331 590703380055601154
181716 -33.82132733 151.1911217 590703721996279808
181730 -33.7703008 151.2657515 590703780393590784
181835 -33.7363836 150.9454184 590704220166324227
181844 -33.7205401 151.2960136 590704259622141953
181920 -33.73194609 150.97013724 590704577919463427
181986 -33.94175327 151.24001702 590704852658999296
182065 -33.9406932 151.2374644 590705183363092480
182082 -33.87562437 151.20297966 590705257086320641
182156 -33.94250208956875 151.0786652264375 590705564872769537
182240 -33.82142342 151.19086828 590705917743788033
182343 -33.750444949546775 150.687910812471 590706351002755074
182420 -33.82138447 151.19086288 590706674270351360
182472 -33.73213772 150.97104963 590706889853382656
182742 -33.94050750037705 151.237045816658 590708023955427328
182744 -33.86441849 151.20346427 590708034718011392
182762 -33.8249325 151.1977972 590708109020110849
182894 -33.88461049 151.19419661 590708660004921346
182945 -33.88651697 151.21919652 590708875017515008
183002 -33.90981548 151.21364141 590709116017971201
183206 -33.78820555 150.97540725 590709968489357313
183299 -33.7882126 150.97541956 590710361910808577
183662 -33.8821054 151.20493622 590711882836770816
183721 -33.87181501282311 151.20276643147133 590712131508686850
183821 -33.91840297 151.22617606 590712548619608065
183866 -33.91840297 151.22617606 590712740391575553
183994 -33.918401 151.2263046 590713275953913857
184065 -33.87462509 151.21806626 590713572919005186
184145 -33.8745346558175 151.21823266579702 590713910115885057
184168 -33.8745346558175 151.21823266579702 590714003615326211
184247 -33.78657529 151.12980653 590714338895355905
184566 -33.8745346558175 151.21823266579702 590715675318079491
184680 -33.8745346558175 151.21823266579702 590716153200250880
184791 -33.8710278 150.9546949 590716618923233281
184867 -33.8710301 150.9546912 590716935542824962
184876 -33.88082621 151.2051225 590716974860214276
185022 -33.91960097 151.22506435 590717585446010880
185054 -33.91963922 151.22490317 590717723430223873
185108 -33.94050750037705 151.237045816658 590717947712245762
185110 -33.94050750037705 151.237045816658 590717957015261185
185115 -33.8743299 151.21686575 590717976090963968
185269 -33.88251753 151.2044234 590718621766254593
185340 -33.87259935 151.19839918 590718922523074561
185497 -33.91018609 150.84236754 590719581544652800
185566 -33.91014687 150.8423421 590719869773074432
185607 -34.07394997 150.7973349 590720042033098752
185651 -33.87103153 150.95473133 590720224804139009
185850 -33.89152433032078 151.27376924512652 590721060040998915
185883 -33.87317914 151.21082844 590721197006008321
185887 -33.87488868 151.20270156 590721215800684544
186033 -33.728550186884654 151.16343043241724 590721826071904257
186074 -33.86589488503843 151.2033657296944 590721999808438272
186187 -33.86589488503843 151.2033657296944 590722473353682944
186249 -33.72055245 151.29628835 590722734759510017
186306 -33.87499139009742 151.2032024969665 590722974015217664
186318 -33.86589488503843 151.2033657296944 590723022425874432
186380 -33.99895579 151.03368078 590723283257032704
186940 -33.79143093 151.07990031 590725630846709760
187021 -33.86589488503843 151.2033657296944 590725970048512001
187113 -33.73389195 150.94641963 590726358269042688
187204 -33.79126629 151.07985755 590726739279642624
187276 -33.86667946 151.20340772 590727041777065984
187307 -33.42923228 151.33670353 590727173260062721
187360 -33.8705618 151.1898901 590727391733030912
187379 -33.79133847 151.07968724 590727472485900289
187409 -33.79142079 151.07978713 590727597245517824
187428 -33.91889613 151.25779142 590727679017672704
187445 -33.8745346558175 151.21823266579702 590727751549722625
187447 -33.79147302 151.07979087 590727757480464386
187480 -33.91680175 151.22594296 590727897326948352
187527 -33.84058643 151.20828338 590728096027955200
187533 -33.91679194 151.22598674 590728117695729668
187553 -33.77142654934681 150.6727483594306 590728203385380864
187619 -33.79154574 151.07987967 590728481341857793
187725 -33.82684906 151.20144467 590728923186626561
187832 -33.80892117 151.00541857 590729371532529665
187892 -33.82684906 151.20144467 590729625908731905
187985 -33.88539248184918 151.2278641735115 590730016469688321
188104 -33.94050750037705 151.237045816658 590730515881263105
188111 -33.94050750037705 151.237045816658 590730542896779264
188184 -33.89685801 150.88426421 590730851278856194
188274 -33.80892117 151.00541857 590731227268833280
188301 -33.91889613 151.25779142 590731339462238209
188462 -33.96670234 151.1361759 590732017467265024
188483 -33.86506593383625 151.203732046314 590732104113254401
188642 -33.92781269 150.89080766 590732772693700609
188693 -34.05653154 151.15320908 590732984388550657
188769 -33.8738435 151.2041248 590733304342704129
188811 -33.88426376 151.19983116 590733479123546112
188853 -33.80892117 151.00541857 590733654793531393
188927 -33.749120084538944 151.2899375306525 590733964094132224
189043 -33.83756414 151.20652808 590734452214620160
189118 -33.88392208 151.19901888 590734767534034944
189136 -33.82532227 151.19224343 590734841789972481
189170 -33.89040036 151.27492355 590734987089018881
189180 -33.86589488503843 151.2033657296944 590735025458520064
189205 -33.94501133 151.18475599 590735134229458944
189226 -33.96161768 151.15580043 590735221697486849
189254 -33.8249542711535 151.19230376091303 590735339024678912
189292 -33.89027079 151.27505009 590735495635804161
189323 -33.9224 151.22702 590735628444250112
189646 -33.86589488503843 151.2033657296944 590736983812603905
189659 -33.87680057 151.2093648 590737037759750144
189666 -33.86589488503843 151.2033657296944 590737065450590208
189722 -33.72064581 151.29627918 590737298779680768
189722 -33.86589488503843 151.2033657296944 590737299702472704
189724 -34.05644208 151.15329145 590737307323490304
189967 -33.86589488503843 151.2033657296944 590738328766586880
190249 -33.86589488503843 151.2033657296944 590739510796890112
190277 -33.7459085 150.62237158 590739630166831104
190351 -33.87162705 151.09419823 590739937101754368
190365 -33.8249542711535 151.19230376091303 590739996509888512
190398 -33.71102405 150.33565702 590740135144198145
190685 -33.7773512 151.11817518 590741338884329472
190823 -33.9479419294 151.1401105045 590741917434048512
190830 -33.9479419294 151.1401105045 590741946441850883
190854 -33.877513746442304 151.216491446857 590742049462341632
190870 -33.79467246 151.13880421 590742117380706304
190920 -33.87137 151.092499 590742324726128640
190993 -33.91960661 151.22605181 590742632646778881
191239 -33.87896873 151.21553376 590743663715704835
191303 -33.8249542711535 151.19230376091303 590743932553842688
191501 -34.07182183 150.8030897 590744761868353536
191676 -33.76922627 150.97127371 590745495796088832
191762 -33.86452205 151.20404943 590745858251087873
191839 -33.90659174 151.23183072 590746180516188161
192090 -33.77767950716135 151.11771154340917 590747231562686466
192124 -33.8894834 151.2491247 590747373309140995
192326 -33.86589488503843 151.2033657296944 590748223956000768
192389 -33.8746562 151.2031828 590748487425400833
192435 -33.87259594 151.20495346 590748678064893952
192497 -33.48513486 151.32465187 590748940661841920
192526 -33.86589488503843 151.2033657296944 590749059666817026
192609 -33.88949 151.2491356 590749409140408320
192729 -33.79330445528125 151.0105860251875 590749912964456449
192756 -33.86589488503843 151.2033657296944 590750026256777220
192926 -33.89020433 151.27503515 590750739078782976
192998 -33.67416974 151.31099274 590751039562854400
193114 -33.95668421 151.13757917 590751529642098689
193146 -33.82132803 151.19111989 590751661490098177
193209 -33.8899960860575 151.27540085752304 590751928218423296
193228 -33.8899960860575 151.27540085752304 590752005670498304
193262 -33.71991 151.10639 590752146863325184
193303 -33.872553599949995 151.1982630865 590752321761583106
193349 -33.8249542711535 151.19230376091303 590752514569539588
193370 -33.88180543 151.20550629 590752602599641089
193399 -33.88175488 151.20557134 590752722418302976
193417 -33.88173737 151.20552341 590752797072695296
193420 -33.7779236 151.0523011 590752811937333248
193568 -33.83169203 151.22952018 590753432685977601
193598 -33.9399957 151.23859744 590753559290978304
193641 -33.7779209 151.0523329 590753736378736640
193767 -33.89036283 151.27491206 590754267880939520
193830 -33.85620164 151.20525705 590754532361142272
193831 -33.8813865 151.2064558 590754535729168384
193860 -33.87725236 151.21276679 590754657959616514
193896 -33.89209455 151.27365299 590754806823804929
193968 -33.89746669 151.21574745 590755108763361280
193980 -33.77359098 151.11773025 590755161359921152
194679 -33.88532901 151.22783966 590758091215503360
194740 -33.86112211 151.20654446 590758349509103616
194788 -33.88179536449658 150.8656488686133 590758548377833472
194851 -33.8705963 151.1975324 590758815097839616
195048 -33.88531807 151.22784979 590759641048608768
195063 -33.86589488503843 151.2033657296944 590759701035483137
195093 -33.7702965 151.2657502 590759827888021506
195097 -33.88500514 151.2280594 590759846019993600
195162 -33.87933104 151.21553249 590760117487935488
195217 -33.77310323 151.08180498 590760348917092353
195221 -33.87933104 151.21553249 590760364201156608
195232 -33.821468152521646 151.19078293658401 590760409881280514
195264 -33.87991587 151.21518058 590760546246520832
195266 -33.75404074 151.28467141 590760555947896832
195288 -33.88530173 151.22778792 590760645378908160
195298 -33.87933104 151.21553249 590760686239776769
195388 -33.94501133 151.18475599 590761063928455168
195498 -33.87534488 151.20282872 590761528078553088
195672 -33.836044323186854 151.12844479468498 590762257480601600
195718 -33.87991587 151.21518058 590762448136839169
195995 -33.86222614 151.1797475 590763613570342912
196000 -34.04314357 151.12638252 590763632939573248
196018 -33.86112211 151.20654446 590763709426958336
196072 -33.81225888 151.11400864 590763935344697344
196086 -33.8731523 151.2039506 590763994354360320
196153 -33.91017269 150.84232092 590764275423006720
196262 -33.8706907 151.1975327 590764731704610816
196319 -33.94175327 151.24001702 590764968791957504
196529 -33.85929886 151.20570397 590765851441242113
196545 -33.8799514 151.2011768 590765919757996032
196563 -33.71991 151.10639 590765991967248385
196582 -33.85125653 151.01194578 590766072174743552
196607 -33.7916024 150.9974267 590766179213385728
196671 -33.8813 151.211 590766445384101890
196675 -33.749120084538944 151.2899375306525 590766462270320641
196683 -33.87503059 151.21785814 590766497099862016
196745 -33.88082621 151.2051225 590766755292827649
197025 -33.87285867 151.1961976 590767929928495104
197157 -33.7616694 150.9923917 590768483324985344
197181 -33.71974470370427 151.10637145161724 590768585804554240
197260 -33.86157819 151.20818388 590768916990824448
197284 -33.73310937 151.12873716 590769018102947840
197329 -33.88847075 151.2321759 590769206343442432
197391 -33.88290459 151.20403522 590769468189474816
197394 -33.86599097 151.08395112 590769478939582464
197404 -33.94007322 151.23868789 590769523185176576
197413 -33.87925006 151.20590182 590769559348580352
197521 -33.88198661 151.2165498 590770011326783488
197574 -33.8705872 151.1975184 590770235751313408
197578 -33.86931601 151.07719746 590770250594922496
197622 -33.88162609 151.20553679 590770434238472192
